mpx5500_pressure_hpa,rh_temp_c,humidity_pct,lpl_signal,mpl_signal,spl_signal,ch4_conc_mol_m3,co2_conc_mol_m3
1998.91,25.23,62.31,38070814,1069824,1667324,238.84204243448664,52911.42847343904
1998.91,25.23,61.72,38071821,1070105,1667371,238.84204243448664,52911.42847343904
2004.34,25.23,61.65,38073410,1070158,1667895,239.27263707058773,53006.81945677213
2009.78,25.23,61.49,38074562,1071002,1667972,239.70402469865218,53102.38611410768
2009.78,25.23,61.34,38074562,1071905,1667592,239.70402469865218,53102.38611410768
2009.78,25.24,61.06,38084211,1071905,1667592,239.6959914527425,53100.60648388836
1998.91,25.24,60.74,38090196,1074455,1669933,238.8340380763501,52909.655242818924
1977.19,25.24,60.42,38101873,1074455,1669933,237.11171725434073,52528.104096910174
1971.76,25.24,60.02,38095292,1079725,1669291,236.6811370488384,52432.71631043299
1971.76,25.23,59.72,38094005,1079706,1669291,236.68906925398116,52434.47355677358
1977.19,25.23,59.49,38090173,1079712,1669565,237.11966389008222,52529.86454010667
1982.62,25.23,59.39,38090173,1079695,1669238,237.55025852618334,52625.255523439766
1982.62,25.23,59.14,38094352,1080313,1669238,237.55025852618334,52625.255523439766
1988.05,25.23,58.9,38095840,1080914,1668448,237.98085316228443,52720.64650677285
1988.05,25.23,58.77,38097366,1081534,1668451,237.98085316228443,52720.64650677285
1988.05,25.23,58.69,38099381,1081534,1668451,237.98085316228443,52720.64650677285
1988.05,25.24,58.69,38106112,1083250,1668279,237.97287766534544,52718.87966986455
1988.05,25.24,58.44,38105694,1083687,1669329,237.97287766534544,52718.87966986455
1988.05,25.24,58.27,38109134,1084489,1669494,237.97287766534544,52718.87966986455
1988.05,25.24,58.1,38109134,1085634,1669439,237.97287766534544,52718.87966986455
1993.48,25.24,57.77,38115356,1086775,1671252,238.4034578708478,52814.26745634174
1993.48,25.24,57.6,38119539,1087946,1670415,238.4034578708478,52814.26745634174
1993.48,25.24,57.42,38122850,1087946,1670540,238.4034578708478,52814.26745634174
1993.48,25.24,57.07,38124028,1089758,1671462,238.4034578708478,52814.26745634174
1998.91,25.24,56.89,38124028,1091301,1671462,238.8340380763501,52909.655242818924
1998.91,25.24,56.54,38132641,1092514,1671856,238.8340380763501,52909.655242818924
1998.91,25.24,56.34,38132641,1094229,1671966,238.8340380763501,52909.655242818924
2004.34,25.24,55.96,38138769,1095126,1672431,239.26461828185248,53005.04302929611
1998.91,25.24,55.77,38140287,1095126,1672794,238.8340380763501,52909.655242818924
1998.91,25.24,55.48,38143046,1097136,1671449,238.8340380763501,52909.655242818924
1998.91,25.24,55.19,38143046,1098677,1671449,238.8340380763501,52909.655242818924
1998.91,25.24,54.74,38148759,1100460,1672201,238.8340380763501,52909.655242818924
1998.91,25.24,54.74,38150964,1101437,1671959,238.8340380763501,52909.655242818924
1998.91,25.24,54.74,38153331,1101988,1671959,238.8340380763501,52909.655242818924
1998.91,25.24,54.06,38154017,1102895,1673834,238.8340380763501,52909.655242818924
1998.91,25.24,53.97,38156611,1103717,1673749,238.8340380763501,52909.655242818924
1998.91,25.24,53.79,38157333,1103717,1673749,238.8340380763501,52909.655242818924
1998.91,25.24,53.61,38161800,1105934,1673092,238.8340380763501,52909.655242818924
1998.91,25.24,53.33,38162324,1106787,1672761,238.8340380763501,52909.655242818924
1998.91,25.24,53.16,38164096,1107614,1673714,238.8340380763501,52909.655242818924
1998.91,25.24,52.98,38163500,1108527,1673311,238.8340380763501,52909.655242818924
1998.91,25.24,52.71,38168794,1110152,1673570,238.8340380763501,52909.655242818924
1998.91,25.24,52.44,38168123,1110654,1673912,238.8340380763501,52909.655242818924
1998.91,25.24,52.36,38171396,1111615,1674050,238.8340380763501,52909.655242818924
1998.91,25.24,52.17,38175055,1112965,1673691,238.8340380763501,52909.655242818924
2004.34,25.24,51.91,38176079,1114253,1673520,239.26461828185248,53005.04302929611
2004.34,25.24,51.65,38179721,1115161,1673741,239.26461828185248,53005.04302929611
2004.34,25.24,51.38,38181369,1115161,1674004,239.26461828185248,53005.04302929611
2004.34,25.24,51.13,38184284,1118581,1674343,239.26461828185248,53005.04302929611
2004.34,25.24,50.88,38184376,1119409,1674833,239.26461828185248,53005.04302929611
2004.34,25.24,50.72,38186506,1120445,1674610,239.26461828185248,53005.04302929611
2004.34,25.24,50.64,38186892,1120445,1674264,239.26461828185248,53005.04302929611
2004.34,25.24,50.39,38190547,1122299,1674280,239.26461828185248,53005.04302929611
2004.34,25.24,50.3,38191709,1122820,1673670,239.26461828185248,53005.04302929611
2004.34,25.24,50.3,38193093,1123779,1674823,239.26461828185248,53005.04302929611
2004.34,25.24,50.3,38193093,1125181,1674455,239.26461828185248,53005.04302929611
1998.91,25.24,49.6,38197719,1126559,1674656,238.8340380763501,52909.655242818924
2004.34,25.24,49.44,38198438,1126935,1675222,239.26461828185248,53005.04302929611
2004.34,25.24,49.36,38198120,1127457,1674790,239.26461828185248,53005.04302929611
2004.34,25.24,49.18,38201354,1128846,1674948,239.26461828185248,53005.04302929611
2004.34,25.24,48.92,38203676,1130250,1674949,239.26461828185248,53005.04302929611
2004.34,25.24,48.74,38205311,1131194,1675484,239.26461828185248,53005.04302929611
2004.34,25.24,48.5,38205937,1132430,1675383,239.26461828185248,53005.04302929611
2004.34,25.24,48.33,38205937,1132430,1674771,239.26461828185248,53005.04302929611
2004.34,25.24,48.08,38209869,1134920,1675668,239.26461828185248,53005.04302929611
2004.34,25.24,47.92,38211775,1135353,1675645,239.26461828185248,53005.04302929611
2004.34,25.24,47.84,38213048,1136299,1674906,239.26461828185248,53005.04302929611
2004.34,25.24,47.7,38213048,1137575,1675121,239.26461828185248,53005.04302929611
2004.34,25.23,47.7,38217879,1139490,1675732,239.27263707058773,53006.81945677213
2004.34,25.23,47.12,38219356,1140931,1675299,239.27263707058773,53006.81945677213
2004.34,25.23,46.87,38219808,1142291,1675291,239.27263707058773,53006.81945677213
2004.34,25.23,46.55,38219808,1144256,1675739,239.27263707058773,53006.81945677213
2004.34,25.23,46.24,38225074,1144959,1675682,239.27263707058773,53006.81945677213
2004.34,25.23,46.09,38225074,1146672,1675658,239.27263707058773,53006.81945677213
2004.34,25.23,45.85,38225074,1148178,1675049,239.27263707058773,53006.81945677213
2004.34,25.23,45.54,38229652,1148178,1675049,239.27263707058773,53006.81945677213
2004.34,25.23,45.32,38233241,1151065,1676281,239.27263707058773,53006.81945677213
2004.34,25.23,45.32,38236612,1151065,1676760,239.27263707058773,53006.81945677213
2004.34,25.23,44.8,38236677,1153231,1676302,239.27263707058773,53006.81945677213
2004.34,25.23,44.66,38239317,1153231,1676302,239.27263707058773,53006.81945677213
2004.34,25.23,44.46,38239317,1153231,1676445,239.27263707058773,53006.81945677213
2004.34,25.23,44.17,38243443,1157025,1675750,239.27263707058773,53006.81945677213
2004.34,25.23,44.03,38244951,1157911,1675750,239.27263707058773,53006.81945677213
2004.34,25.23,43.95,38244231,1158789,1676133,239.27263707058773,53006.81945677213
2004.34,25.23,43.75,38244883,1159505,1676699,239.27263707058773,53006.81945677213
2004.34,25.23,43.69,38247714,1160429,1676699,239.27263707058773,53006.81945677213
2004.34,25.23,43.69,38248023,1161780,1675631,239.27263707058773,53006.81945677213
2004.34,25.23,43.29,38248821,1162476,1676132,239.27263707058773,53006.81945677213
2004.34,25.23,43.18,38252270,1163940,1675949,239.27263707058773,53006.81945677213
2004.34,25.23,43.0,38252221,1164954,1677237,239.27263707058773,53006.81945677213
2004.34,25.23,42.95,38252073,1165307,1676620,239.27263707058773,53006.81945677213
2004.34,25.23,42.82,38251594,1165307,1676526,239.27263707058773,53006.81945677213
1998.91,25.23,42.71,38251952,1166299,1675788,238.84204243448664,52911.42847343904
2004.34,25.23,42.59,38255153,1167573,1676045,239.27263707058773,53006.81945677213
2004.34,25.23,42.48,38255153,1169213,1676045,239.27263707058773,53006.81945677213
2004.34,25.23,42.48,38255696,1169213,1676423,239.27263707058773,53006.81945677213
2004.34,25.23,42.09,38258563,1169213,1676336,239.27263707058773,53006.81945677213
2004.34,25.23,41.93,38258086,1172146,1677116,239.27263707058773,53006.81945677213
2004.34,25.23,41.93,38259730,1173318,1676504,239.27263707058773,53006.81945677213
2004.34,25.23,41.71,38260423,1173672,1676575,239.27263707058773,53006.81945677213
2004.34,25.23,41.53,38262495,1175263,1675551,239.27263707058773,53006.81945677213
1998.91,25.23,41.34,38262495,1175263,1676337,238.84204243448664,52911.42847343904
2004.34,25.23,41.29,38266466,1176328,1676394,239.27263707058773,53006.81945677213
2004.34,25.23,41.18,38268207,1176967,1676387,239.27263707058773,53006.81945677213
2004.34,25.23,41.0,38268551,1178094,1675158,239.27263707058773,53006.81945677213
1998.91,25.23,40.9,38269993,1179164,1676268,238.84204243448664,52911.42847343904
2004.34,25.23,40.74,38270555,1179957,1676554,239.27263707058773,53006.81945677213
2004.34,25.23,40.62,38269484,1180656,1676169,239.27263707058773,53006.81945677213
2004.34,25.23,40.62,38271378,1180978,1675815,239.27263707058773,53006.81945677213
2004.34,25.23,40.44,38271378,1181647,1676843,239.27263707058773,53006.81945677213
1998.91,25.23,40.33,38273402,1182327,1676843,238.84204243448664,52911.42847343904
2004.34,25.23,40.15,38272262,1183649,1676177,239.27263707058773,53006.81945677213
2004.34,25.22,39.98,38273388,1183649,1676177,239.2806563968293,53008.59600332361
2004.34,25.22,39.98,38274376,1183649,1676177,239.2806563968293,53008.59600332361
2004.34,25.22,39.98,38275732,1186612,1676177,239.2806563968293,53008.59600332361
2004.34,25.22,39.98,38275732,1187906,1675891,239.2806563968293,53008.59600332361
2004.34,25.22,39.98,38277326,1188983,1676290,239.2806563968293,53008.59600332361
2004.34,25.22,39.13,38278165,1189607,1676499,239.2806563968293,53008.59600332361
2004.34,25.22,39.02,38281811,1189607,1676499,239.2806563968293,53008.59600332361
2004.34,25.22,38.85,38280494,1190963,1676980,239.2806563968293,53008.59600332361
2004.34,25.22,38.73,38282531,1191598,1676624,239.2806563968293,53008.59600332361
2004.34,25.22,38.63,38280776,1192301,1677039,239.2806563968293,53008.59600332361
2004.34,25.22,38.57,38281152,1192648,1676603,239.2806563968293,53008.59600332361
2004.34,25.22,38.45,38281385,1193433,1675709,239.2806563968293,53008.59600332361
2004.34,25.22,38.3,38282365,1194429,1676939,239.2806563968293,53008.59600332361
2004.34,25.22,38.19,38285087,1195511,1676834,239.2806563968293,53008.59600332361
2004.34,25.22,38.19,38285087,1196100,1677048,239.2806563968293,53008.59600332361
2004.34,25.22,37.85,38285863,1196845,1677048,239.2806563968293,53008.59600332361
2004.34,25.22,37.75,38287771,1197672,1676729,239.2806563968293,53008.59600332361
2004.34,25.22,37.63,38286433,1197672,1676729,239.2806563968293,53008.59600332361
2004.34,25.22,37.53,38286433,1199386,1676675,239.2806563968293,53008.59600332361
2004.34,25.22,37.31,38289642,1200086,1677190,239.2806563968293,53008.59600332361
2004.34,25.22,37.22,38290682,1201137,1676649,239.2806563968293,53008.59600332361
2004.34,25.22,37.06,38290510,1201746,1676867,239.2806563968293,53008.59600332361
2004.34,25.22,37.06,38290444,1202417,1676742,239.2806563968293,53008.59600332361
2004.34,25.22,36.79,38290444,1202417,1676869,239.2806563968293,53008.59600332361
2004.34,25.22,36.75,38293238,1203566,1676232,239.2806563968293,53008.59600332361
2004.34,25.22,36.75,38291051,1204053,1676656,239.2806563968293,53008.59600332361
2004.34,25.22,36.54,38292236,1204839,1677562,239.2806563968293,53008.59600332361
2004.34,25.22,36.39,38292915,1205367,1676653,239.2806563968293,53008.59600332361
2004.34,25.22,36.3,38292757,1206043,1676671,239.2806563968293,53008.59600332361
2004.34,25.22,36.2,38292757,1206818,1677455,239.2806563968293,53008.59600332361
2004.34,25.21,36.01,38294016,1207651,1676765,239.28867626063138,53010.37266896256
2004.34,25.21,35.92,38296159,1207966,1677371,239.28867626063138,53010.37266896256
2004.34,25.21,35.88,38295441,1208486,1677971,239.28867626063138,53010.37266896256
2004.34,25.21,35.79,38295597,1209386,1677660,239.28867626063138,53010.37266896256
2004.34,25.21,35.65,38295479,1209904,1676852,239.28867626063138,53010.37266896256
2004.34,25.21,35.5,38296095,1210598,1677891,239.28867626063138,53010.37266896256
2004.34,25.21,35.41,38297846,1210981,1677616,239.28867626063138,53010.37266896256
2004.34,25.21,35.33,38297260,1211441,1677460,239.28867626063138,53010.37266896256
2004.34,25.21,35.24,38296730,1212405,1677259,239.28867626063138,53010.37266896256
2004.34,25.21,35.1,38297170,1212774,1677259,239.28867626063138,53010.37266896256
2004.34,25.21,35.1,38297170,1213694,1676838,239.28867626063138,53010.37266896256
2004.34,25.21,34.84,38298066,1213694,1676838,239.28867626063138,53010.37266896256
2004.34,25.21,34.84,38297015,1215209,1675899,239.28867626063138,53010.37266896256
2004.34,25.21,34.63,38298467,1215795,1676577,239.28867626063138,53010.37266896256
2004.34,25.21,33.96,38302235,1220094,1677020,239.28867626063138,53010.37266896256
2004.34,25.21,33.85,38300444,1220277,1677020,239.28867626063138,53010.37266896256
2004.34,25.21,33.81,38301755,1220870,1677550,239.28867626063138,53010.37266896256
2004.34,25.21,33.69,38303931,1220870,1677356,239.28867626063138,53010.37266896256
2004.34,25.21,33.57,38303690,1222382,1676701,239.28867626063138,53010.37266896256
2004.34,25.21,33.46,38304844,1223096,1676701,239.28867626063138,53010.37266896256
2004.34,25.21,33.33,38305197,1224196,1677333,239.28867626063138,53010.37266896256
2004.34,25.21,33.33,38304567,1224292,1677333,239.28867626063138,53010.37266896256
2004.34,25.21,33.33,38304567,1225617,1677809,239.28867626063138,53010.37266896256
2004.34,25.21,32.95,38308135,1225977,1677746,239.28867626063138,53010.37266896256
2004.34,25.21,32.92,38308135,1227265,1676664,239.28867626063138,53010.37266896256
2004.34,25.21,32.76,38307896,1227614,1678019,239.28867626063138,53010.37266896256
2004.34,25.21,32.69,38307465,1227744,1678050,239.28867626063138,53010.37266896256
2004.34,25.21,32.62,38307714,1228392,1676456,239.28867626063138,53010.37266896256
2004.34,25.21,32.54,38308107,1229102,1677116,239.28867626063138,53010.37266896256
2009.78,25.21,32.54,38307464,1229356,1677116,239.72009280595205,53105.94573242878
2004.34,25.21,32.32,38308655,1229356,1677116,239.28867626063138,53010.37266896256
2009.78,25.21,32.25,38310498,1230838,1676719,239.72009280595205,53105.94573242878
2004.34,25.21,32.18,38311925,1231527,1676472,239.28867626063138,53010.37266896256
2004.34,25.21,32.08,38311925,1232139,1677360,239.28867626063138,53010.37266896256
2004.34,25.21,32.01,38311925,1233013,1676917,239.28867626063138,53010.37266896256
2004.34,25.21,31.87,38311925,1233457,1677677,239.28867626063138,53010.37266896256
2009.78,25.21,31.75,38311925,1234837,1677481,239.72009280595205,53105.94573242878
2004.34,25.2,31.61,38313785,1234837,1677481,239.29669666204782,53012.14945370092
2004.34,25.2,31.47,38315629,1236335,1676173,239.29669666204782,53012.14945370092
2004.34,25.21,31.33,38315123,1236795,1677450,239.28867626063138,53010.37266896256
2004.34,25.2,31.3,38314782,1237052,1677379,239.29669666204782,53012.14945370092
2004.34,25.2,31.3,38315659,1237052,1676650,239.29669666204782,53012.14945370092
2004.34,25.2,31.1,38315659,1238956,1678005,239.29669666204782,53012.14945370092
2004.34,25.21,30.99,38315038,1239416,1677350,239.28867626063138,53010.37266896256
2004.34,25.21,30.99,38316256,1240138,1676882,239.28867626063138,53010.37266896256
2004.34,25.2,30.86,38317104,1240347,1677227,239.29669666204782,53012.14945370092
2004.34,25.2,30.79,38319901,1240545,1677162,239.29669666204782,53012.14945370092
1998.91,25.2,30.71,38317356,1241307,1677162,238.8660587283463,52916.74887851429
2004.34,25.2,30.71,38320131,1241986,1677772,239.29669666204782,53012.14945370092
2004.34,25.2,30.55,38318636,1242455,1677165,239.29669666204782,53012.14945370092
2004.34,25.2,30.45,38319091,1243343,1677148,239.29669666204782,53012.14945370092
2004.34,25.2,30.35,38320287,1243860,1676880,239.29669666204782,53012.14945370092
2004.34,25.2,30.28,38320287,1244863,1676354,239.29669666204782,53012.14945370092
2004.34,25.2,30.14,38320036,1245262,1678395,239.29669666204782,53012.14945370092
2004.34,25.2,30.08,38320361,1245790,1678395,239.29669666204782,53012.14945370092
2004.34,25.2,30.01,38320215,1246467,1676921,239.29669666204782,53012.14945370092
2004.34,25.2,29.91,38322041,1246890,1677653,239.29669666204782,53012.14945370092
2004.34,25.2,29.84,38320785,1247411,1678254,239.29669666204782,53012.14945370092
2004.34,25.2,29.78,38324096,1248193,1677551,239.29669666204782,53012.14945370092
2004.34,25.2,29.67,38322542,1248584,1677551,239.29669666204782,53012.14945370092
2004.34,25.2,29.58,38323306,1249314,1677978,239.29669666204782,53012.14945370092
2004.34,25.2,29.58,38323306,1249314,1677461,239.29669666204782,53012.14945370092
2004.34,25.2,29.38,38324611,1250714,1678075,239.29669666204782,53012.14945370092
2004.34,25.2,29.31,38327402,1251197,1677371,239.29669666204782,53012.14945370092
2004.34,25.19,29.31,38327402,1252031,1677899,239.30471760113286,53013.926357550685
2009.78,25.19,29.12,38325360,1252562,1676738,239.7361630675868,53109.50582800647
2004.34,25.19,29.06,38325360,1253512,1677798,239.30471760113286,53013.926357550685
2004.34,25.2,28.92,38328111,1253812,1676773,239.29669666204782,53012.14945370092
2004.34,25.2,28.89,38328111,1254281,1677445,239.29669666204782,53012.14945370092
2004.34,25.19,28.79,38329094,1254692,1677445,239.30471760113286,53013.926357550685
2004.34,25.19,28.74,38327986,1255398,1677733,239.30471760113286,53013.926357550685
2004.34,25.19,28.67,38328315,1256050,1677002,239.30471760113286,53013.926357550685
2004.34,25.19,28.54,38330355,1256937,1677427,239.30471760113286,53013.926357550685
2004.34,25.19,28.54,38330240,1257482,1677427,239.30471760113286,53013.926357550685
2004.34,25.19,28.35,38331999,1257910,1676737,239.30471760113286,53013.926357550685
2004.34,25.19,28.35,38331034,1258556,1676853,239.30471760113286,53013.926357550685
2004.34,25.19,28.35,38330740,1259025,1676882,239.30471760113286,53013.926357550685
2004.34,25.19,28.15,38331314,1259442,1677169,239.30471760113286,53013.926357550685
2004.34,25.19,28.15,38332456,1260066,1677690,239.30471760113286,53013.926357550685
2004.34,25.19,27.98,38332456,1260644,1677326,239.30471760113286,53013.926357550685
2004.34,25.19,27.92,38332456,1260644,1677629,239.30471760113286,53013.926357550685
2004.34,25.19,27.86,38332332,1261543,1678874,239.30471760113286,53013.926357550685
2004.34,25.19,27.86,38332695,1261543,1678874,239.30471760113286,53013.926357550685
2004.34,25.19,27.7,38334150,1262453,1676610,239.30471760113286,53013.926357550685
2004.34,25.19,27.67,38333782,1262655,1677369,239.30471760113286,53013.926357550685
2004.34,25.19,27.64,38333782,1263471,1677369,239.30471760113286,53013.926357550685
2004.34,25.19,27.55,38336068,1263471,1677697,239.30471760113286,53013.926357550685
2004.34,25.19,27.43,38333138,1264762,1676613,239.30471760113286,53013.926357550685
2009.78,25.19,27.36,38335148,1265218,1677496,239.7361630675868,53109.50582800647
2004.34,25.19,27.36,38336265,1265829,1677609,239.30471760113286,53013.926357550685
2004.34,25.19,27.21,38337714,1266377,1677609,239.30471760113286,53013.926357550685
2004.34,25.19,27.12,38337659,1266893,1677609,239.30471760113286,53013.926357550685
2004.34,25.19,27.06,38338803,1267801,1677532,239.30471760113286,53013.926357550685
2004.34,25.18,27.06,38337455,1268221,1677282,239.31273907794042,53015.70338052381
2004.34,25.19,27.06,38337455,1268905,1677282,239.30471760113286,53013.926357550685
2004.34,25.18,26.78,38337455,1268905,1677787,239.31273907794042,53015.70338052381
2004.34,25.18,26.72,38339347,1270042,1677638,239.31273907794042,53015.70338052381
2004.34,25.18,26.67,38340226,1270203,1678657,239.31273907794042,53015.70338052381
2004.34,25.18,26.63,38340226,1270750,1677442,239.31273907794042,53015.70338052381
2004.34,25.18,26.6,38340993,1270750,1677442,239.31273907794042,53015.70338052381
2004.34,25.18,26.49,38340431,1271664,1678247,239.31273907794042,53015.70338052381
2004.34,25.18,26.44,38339912,1272072,1676653,239.31273907794042,53015.70338052381
2004.34,25.18,26.36,38341901,1272897,1677939,239.31273907794042,53015.70338052381
2004.34,25.18,26.3,38340613,1273171,1677939,239.31273907794042,53015.70338052381
2004.34,25.18,26.22,38340613,1274007,1677092,239.31273907794042,53015.70338052381
2004.34,25.18,26.1,38342941,1274748,1677628,239.31273907794042,53015.70338052381
2004.34,25.18,26.05,38343321,1275037,1677340,239.31273907794042,53015.70338052381
2004.34,25.18,26.05,38341677,1275643,1676870,239.31273907794042,53015.70338052381
2004.34,25.18,25.9,38341303,1275799,1676870,239.31273907794042,53015.70338052381
2004.34,25.18,25.87,38343371,1275799,1678125,239.31273907794042,53015.70338052381
2004.34,25.18,25.76,38343371,1277270,1678125,239.31273907794042,53015.70338052381
2004.34,25.18,25.76,38344994,1277951,1677758,239.31273907794042,53015.70338052381
2004.34,25.18,25.62,38343265,1278308,1677758,239.31273907794042,53015.70338052381
2004.34,25.18,25.53,38343022,1278914,1677487,239.31273907794042,53015.70338052381
2004.34,25.18,25.53,38343044,1279079,1678043,239.31273907794042,53015.70338052381
2004.34,25.18,25.44,38344631,1279617,1677075,239.31273907794042,53015.70338052381
2004.34,25.17,25.37,38345378,1279967,1677075,239.3207610925247,53017.4805226323
2004.34,25.17,25.33,38344578,1280755,1677135,239.3207610925247,53017.4805226323
2004.34,25.17,25.24,38345661,1280892,1677977,239.3207610925247,53017.4805226323
2004.34,25.17,25.22,38344485,1281115,1677732,239.3207610925247,53017.4805226323
2004.34,25.17,25.19,38345798,1281529,1677632,239.3207610925247,53017.4805226323
2004.34,25.17,25.14,38345678,1281766,1677829,239.3207610925247,53017.4805226323
2004.34,25.17,25.1,38345678,1282138,1677829,239.3207610925247,53017.4805226323
2004.34,25.17,25.02,38346215,1282897,1677249,239.3207610925247,53017.4805226323
2004.34,25.17,24.94,38346651,1283477,1677199,239.3207610925247,53017.4805226323
2004.34,25.17,24.88,38346651,1283477,1677115,239.3207610925247,53017.4805226323
2009.78,25.17,24.79,38347277,1284490,1677569,239.75223548398978,53113.06640093674
2004.34,25.17,24.79,38347277,1285123,1677569,239.3207610925247,53017.4805226323
2004.34,25.17,24.65,38346968,1285524,1676942,239.3207610925247,53017.4805226323
2004.34,25.17,24.61,38347237,1286122,1677606,239.3207610925247,53017.4805226323
2004.34,25.17,24.52,38347237,1287109,1678007,239.3207610925247,53017.4805226323
2004.34,25.17,24.4,38347363,1287520,1676790,239.3207610925247,53017.4805226323
2004.34,25.17,24.34,38349039,1287850,1677714,239.3207610925247,53017.4805226323
2004.34,25.17,24.34,38349039,1288488,1676753,239.3207610925247,53017.4805226323
2009.78,25.17,24.17,38349039,1289379,1677325,239.75223548398978,53113.06640093674
2009.78,25.17,24.17,38351046,1290133,1677554,239.75223548398978,53113.06640093674
2004.34,25.17,24.01,38351046,1290867,1677706,239.3207610925247,53017.4805226323
2009.78,25.17,23.88,38350973,1291327,1675657,239.75223548398978,53113.06640093674
2004.34,25.17,23.83,38349976,1292152,1677061,239.3207610925247,53017.4805226323
2004.34,25.17,23.83,38351225,1292512,1677061,239.3207610925247,53017.4805226323
2004.34,25.17,23.67,38351225,1292955,1677061,239.3207610925247,53017.4805226323
2004.34,25.17,23.59,38350636,1293635,1677353,239.3207610925247,53017.4805226323
2009.78,25.16,23.55,38351568,1293941,1677277,239.76027250036483,53114.846866439104
2004.34,25.16,23.49,38353162,1294474,1677953,239.3287836449397,53019.257783888126
2004.34,25.16,23.45,38352511,1294474,1677953,239.3287836449397,53019.257783888126
2004.34,25.16,23.45,38353465,1294474,1676966,239.3287836449397,53019.257783888126
2009.78,25.16,23.31,38352837,1295939,1676417,239.76027250036483,53114.846866439104
2009.78,25.16,23.26,38353052,1296360,1677882,239.76027250036483,53114.846866439104
2004.34,25.16,23.18,38352440,1297131,1677882,239.3287836449397,53019.257783888126
2004.34,25.16,23.07,38353757,1297546,1676981,239.3287836449397,53019.257783888126
2004.34,25.16,23.02,38353757,1297546,1677301,239.3287836449397,53019.257783888126
2004.34,25.16,22.96,38354350,1298217,1677301,239.3287836449397,53019.257783888126
2004.34,25.16,22.96,38354721,1298892,1676536,239.3287836449397,53019.257783888126
2004.34,25.16,22.86,38355233,1299192,1676576,239.3287836449397,53019.257783888126
2004.34,25.16,22.81,38355233,1300057,1677495,239.3287836449397,53019.257783888126
2004.34,25.15,22.72,38355753,1300224,1677744,239.33680673523958,53021.03516430328
2009.78,25.15,22.65,38355051,1300925,1676722,239.76831005559453,53116.62745131562
2004.34,25.16,22.58,38354819,1301137,1676722,239.3287836449397,53019.257783888126
2004.34,25.16,22.5,38354906,1301137,1676936,239.3287836449397,53019.257783888126
2004.34,25.15,22.4,38355607,1302610,1677346,239.33680673523958,53021.03516430328
2009.78,25.15,22.33,38355607,1303409,1677346,239.76831005559453,53116.62745131562
2009.78,25.15,22.22,38356597,1304068,1677498,239.76831005559453,53116.62745131562
2009.78,25.15,22.17,38354260,1304219,1677395,239.76831005559453,53116.62745131562
2009.78,25.15,22.14,38354926,1304436,1677395,239.76831005559453,53116.62745131562
2009.78,25.15,22.09,38356741,1305075,1676047,239.76831005559453,53116.62745131562
2004.34,25.15,22.05,38356389,1305188,1676528,239.33680673523958,53021.03516430328
1998.91,25.15,21.99,38357477,1305864,1676284,238.90609661951768,52925.61859840678
1998.91,25.15,21.94,38356733,1306214,1676060,238.90609661951768,52925.61859840678
1998.91,25.15,21.86,38356733,1307216,1676060,238.90609661951768,52925.61859840678
1993.48,25.15,21.86,38356524,1307760,1677011,238.47538650379576,52830.202032510264
1993.48,25.15,21.71,38355533,1307760,1677011,238.47538650379576,52830.202032510264
1998.91,25.14,21.71,38354571,1308454,1676283,238.9141058084486,52927.39289920796
1998.91,25.14,21.57,38354386,1309019,1675698,238.9141058084486,52927.39289920796
1998.91,25.14,21.51,38356801,1309654,1676304,238.9141058084486,52927.39289920796
1993.48,25.14,21.51,38356245,1310256,1676170,238.48338125341877,52831.97313452618
1998.91,25.14,21.36,38359510,1311069,1676393,238.9141058084486,52927.39289920796
1998.91,25.14,21.27,38360081,1311069,1676393,238.9141058084486,52927.39289920796
1993.48,25.14,21.27,38359984,1312293,1676393,238.48338125341877,52831.97313452618
1998.91,25.14,21.05,38359984,1313367,1675905,238.9141058084486,52927.39289920796
1993.48,25.14,20.95,38358117,1314018,1676101,238.48338125341877,52831.97313452618
1998.91,25.14,20.84,38361994,1315064,1676163,238.9141058084486,52927.39289920796
1998.91,25.14,20.75,38361994,1315064,1675659,238.9141058084486,52927.39289920796
1998.91,25.14,20.7,38360757,1315788,1676436,238.9141058084486,52927.39289920796
1998.91,25.14,20.61,38360757,1316608,1675324,238.9141058084486,52927.39289920796
1998.91,25.13,20.54,38360757,1317676,1677203,238.92211553440433,52929.16731897794
1998.91,25.13,20.38,38361694,1318362,1676059,238.92211553440433,52929.16731897794
1998.91,25.13,20.31,38363225,1318737,1676059,238.92211553440433,52929.16731897794
1998.91,25.14,20.27,38363417,1319705,1675898,238.9141058084486,52927.39289920796
1993.48,25.14,20.21,38363417,1320268,1675898,238.48338125341877,52831.97313452618
1998.91,25.14,20.21,38365476,1321237,1676875,238.9141058084486,52927.39289920796
1998.91,25.14,20.01,38365476,1321937,1675869,238.9141058084486,52927.39289920796
1998.91,25.14,19.9,38365348,1322408,1676344,238.9141058084486,52927.39289920796
1993.48,25.14,19.9,38366533,1323065,1675784,238.48338125341877,52831.97313452618
1993.48,25.13,19.78,38364883,1323381,1675856,238.4913765390984,52833.7443552964
1998.91,25.13,19.7,38366113,1324114,1676171,238.92211553440433,52929.16731897794
1998.91,25.13,19.68,38367082,1324114,1676171,238.92211553440433,52929.16731897794
1998.91,25.13,19.6,38367387,1325022,1676171,238.92211553440433,52929.16731897794
